Index,deltaCac,maxCacThreshold,targetCarrierFreq,LNBTS_id,earfcnDL,Banda,Encargado
"(nan, 'PER')",#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
"(nan, 'CHO')",#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,Jhonattan
"('ANT.Girardota-2_M3', 'ANT')",15,30,3075,524773,626,1900,Camilo
"('ANT.Girardota-2_M3', 'ANT')",15,30,3225,524773,626,1900,Camilo
"('ANT.Girardota-2_M5', 'ANT')",15,30,3075,524773,626,1900,Camilo
"('ANT.Girardota-2_M5', 'ANT')",15,30,3225,524773,626,1900,Camilo
"('MED.San Jose_M4', 'MED')",15,30,3075,525262,626,1900,Luis
"('MED.San Jose_M4', 'MED')",15,30,3225,525262,626,1900,Luis
"('ANT.Santa Catalina_M1', 'ANT')",15,65,3100,525502,626,1900,Luis
"('ANT.Santa Catalina_M2', 'ANT')",15,65,3100,525502,626,1900,Luis
"('MED.La Estrella_L1', 'MED')",15,30,3225,525549,3075,2600,Juan Carlos
"('MED.La Estrella_L1', 'MED')",15,30,626,525549,3075,2600,Juan Carlos
"('MED.La Estrella_L2', 'MED')",15,30,3225,525549,3075,2600,Juan Carlos
"('MED.La Estrella_L2', 'MED')",15,30,626,525549,3075,2600,Juan Carlos
"('MED.La Estrella_T1', 'MED')",15,30,3075,525549,3225,2600,Juan Carlos
"('MED.La Estrella_T1', 'MED')",15,30,626,525549,3225,2600,Juan Carlos
"('MED.La Estrella_T2', 'MED')",15,30,3075,525549,3225,2600,Juan Carlos
"('MED.La Estrella_T2', 'MED')",15,30,626,525549,3225,2600,Juan Carlos
"('MED.La Estrella_M1', 'MED')",15,30,3075,525549,626,1900,Juan Carlos
"('MED.La Estrella_M1', 'MED')",15,30,3225,525549,626,1900,Juan Carlos
"('MED.La Estrella_M2', 'MED')",15,30,3075,525549,626,1900,Juan Carlos
"('MED.La Estrella_M2', 'MED')",15,30,3225,525549,626,1900,Juan Carlos
"('MED.La Estrella_M3', 'MED')",15,30,3075,525549,626,1900,Juan Carlos
"('MED.La Estrella_M3', 'MED')",15,30,3225,525549,626,1900,Juan Carlos
"('MED.Parque Laureles-2_L1', 'MED')",15,30,3225,525051,3075,2600,Jhonattan
"('MED.Parque Laureles-2_L1', 'MED')",15,30,626,525051,3075,2600,Jhonattan
"('MED.Parque Laureles-2_L2', 'MED')",15,30,3225,525051,3075,2600,Jhonattan
"('MED.Parque Laureles-2_L2', 'MED')",15,30,626,525051,3075,2600,Jhonattan
"('MED.Parque Laureles-2_L3', 'MED')",15,30,3225,525051,3075,2600,Jhonattan
"('MED.Parque Laureles-2_L3', 'MED')",15,30,626,525051,3075,2600,Jhonattan
"('MED.Parque Laureles-2_T1', 'MED')",15,30,3075,525051,3225,2600,Jhonattan
"('MED.Parque Laureles-2_T1', 'MED')",15,30,626,525051,3225,2600,Jhonattan
"('MED.Parque Laureles-2_T2', 'MED')",15,30,3075,525051,3225,2600,Jhonattan
"('MED.Parque Laureles-2_T2', 'MED')",15,30,626,525051,3225,2600,Jhonattan
"('MED.Parque Laureles-2_T3', 'MED')",15,30,3075,525051,3225,2600,Jhonattan
"('MED.Parque Laureles-2_T3', 'MED')",15,30,626,525051,3225,2600,Jhonattan
"('MED.Parque Laureles-2_M1', 'MED')",15,30,3075,525051,626,1900,Jhonattan
"('MED.Parque Laureles-2_M1', 'MED')",15,30,3225,525051,626,1900,Jhonattan
"('MED.Parque Laureles-2_M2', 'MED')",15,30,3075,525051,626,1900,Jhonattan
"('MED.Parque Laureles-2_M2', 'MED')",15,30,3225,525051,626,1900,Jhonattan
"('MED.Parque Laureles-2_M3', 'MED')",15,30,3075,525051,626,1900,Jhonattan
"('MED.Parque Laureles-2_M3', 'MED')",15,30,3225,525051,626,1900,Jhonattan
"('ANT.Batallon Pto Berrio_M1', 'ANT')",10,100,3100,525257,651,1900,Luis
"('MED.Monterrey_M1', 'MED')",15,30,3075,524659,626,1900,Jhonattan
"('MED.Monterrey_M1', 'MED')",15,30,3225,524659,626,1900,Jhonattan
"('MED.Monterrey_M2', 'MED')",15,30,3075,524659,626,1900,Jhonattan
"('MED.Monterrey_M2', 'MED')",15,30,3225,524659,626,1900,Jhonattan
"('MED.Monterrey_M3', 'MED')",15,30,3075,524659,626,1900,Jhonattan
"('MED.Monterrey_M3', 'MED')",15,30,3225,524659,626,1900,Jhonattan
"('MED.Monterrey_M4', 'MED')",15,30,3075,524659,626,1900,Jhonattan
"('MED.Monterrey_M4', 'MED')",15,30,3225,524659,626,1900,Jhonattan
"('MED.Monterrey_M6', 'MED')",15,30,3075,524659,626,1900,Jhonattan
"('MED.Monterrey_M6', 'MED')",15,30,3225,524659,626,1900,Jhonattan
"('MED.Ciudad del Rio_M4', 'MED')",15,30,3075,525256,626,1900,Jhonattan
"('MED.Ciudad del Rio_M4', 'MED')",15,30,3225,525256,626,1900,Jhonattan
"('ANT.Omya Andina_L3', 'ANT')",15,30,3225,524989,3075,2600,Camilo
"('ANT.Omya Andina_L3', 'ANT')",15,30,626,524989,3075,2600,Camilo
"('ANT.Omya Andina_T3', 'ANT')",15,30,3075,524989,3225,2600,Camilo
"('ANT.Omya Andina_T3', 'ANT')",15,30,626,524989,3225,2600,Camilo
"('ANT.Omya Andina_M3', 'ANT')",15,30,3075,524989,626,1900,Camilo
"('ANT.Omya Andina_M3', 'ANT')",15,30,3225,524989,626,1900,Camilo
"('ANT.Girardota-4_L1', 'ANT')",15,30,3225,525163,3075,2600,Camilo
"('ANT.Girardota-4_L1', 'ANT')",15,30,626,525163,3075,2600,Camilo
"('ANT.Girardota-4_L2', 'ANT')",15,30,3225,525163,3075,2600,Camilo
"('ANT.Girardota-4_L2', 'ANT')",15,30,626,525163,3075,2600,Camilo
"('ANT.Girardota-4_L3', 'ANT')",15,30,3225,525163,3075,2600,Camilo
"('ANT.Girardota-4_L3', 'ANT')",15,30,626,525163,3075,2600,Camilo
"('ANT.Girardota-4_T1', 'ANT')",15,30,3075,525163,3225,2600,Camilo
"('ANT.Girardota-4_T1', 'ANT')",15,30,626,525163,3225,2600,Camilo
"('ANT.Girardota-4_T2', 'ANT')",15,30,3075,525163,3225,2600,Camilo
"('ANT.Girardota-4_T2', 'ANT')",15,30,626,525163,3225,2600,Camilo
"('ANT.Girardota-4_T3', 'ANT')",15,30,3075,525163,3225,2600,Camilo
"('ANT.Girardota-4_T3', 'ANT')",15,30,626,525163,3225,2600,Camilo
"('ANT.Girardota-4_M1', 'ANT')",15,30,3075,525163,626,1900,Camilo
"('ANT.Girardota-4_M1', 'ANT')",15,30,3225,525163,626,1900,Camilo
"('ANT.Girardota-4_M2', 'ANT')",15,30,3075,525163,626,1900,Camilo
"('ANT.Girardota-4_M2', 'ANT')",15,30,3225,525163,626,1900,Camilo
"('ANT.Girardota-4_M3', 'ANT')",15,30,3075,525163,626,1900,Camilo
"('ANT.Girardota-4_M3', 'ANT')",15,30,3225,525163,626,1900,Camilo
"('ANT.Pto Belgica_M1', 'ANT')",10,100,3075,525477,626,1900,Luis
"('ANT.Pto Belgica_M3', 'ANT')",10,100,3075,525477,626,1900,Luis
"('MED.Cordoba_L1', 'MED')",15,30,3225,524705,3075,2600,German
"('MED.Cordoba_L1', 'MED')",15,30,626,524705,3075,2600,German
"('MED.Cordoba_L2', 'MED')",15,30,3225,524705,3075,2600,German
"('MED.Cordoba_L2', 'MED')",15,30,626,524705,3075,2600,German
"('MED.Cordoba_L3', 'MED')",15,30,3225,524705,3075,2600,German
"('MED.Cordoba_L3', 'MED')",15,30,626,524705,3075,2600,German
"('MED.Cordoba_T1', 'MED')",15,30,3075,524705,3225,2600,German
"('MED.Cordoba_T1', 'MED')",15,30,626,524705,3225,2600,German
"('MED.Cordoba_T2', 'MED')",15,30,3075,524705,3225,2600,German
"('MED.Cordoba_T2', 'MED')",15,30,626,524705,3225,2600,German
"('MED.Cordoba_T3', 'MED')",15,30,3075,524705,3225,2600,German
"('MED.Cordoba_T3', 'MED')",15,30,626,524705,3225,2600,German
"('MED.Cordoba_M1', 'MED')",15,30,3075,524705,626,1900,German
"('MED.Cordoba_M1', 'MED')",15,30,3225,524705,626,1900,German
"('MED.Cordoba_M2', 'MED')",15,30,3075,524705,626,1900,German
"('MED.Cordoba_M2', 'MED')",15,30,3225,524705,626,1900,German
"('MED.Cordoba_M3', 'MED')",15,30,3075,524705,626,1900,German
"('MED.Cordoba_M3', 'MED')",15,30,3225,524705,626,1900,German
"('ANT.El Cabuyal_L2', 'ANT')",15,30,3225,525423,3075,2600,German
"('ANT.El Cabuyal_L2', 'ANT')",15,30,626,525423,3075,2600,German
"('ANT.El Cabuyal_L3', 'ANT')",15,30,3225,525423,3075,2600,German
"('ANT.El Cabuyal_L3', 'ANT')",15,30,626,525423,3075,2600,German
"('ANT.El Cabuyal_T2', 'ANT')",15,30,3075,525423,3225,2600,German
"('ANT.El Cabuyal_T2', 'ANT')",15,30,626,525423,3225,2600,German
"('ANT.El Cabuyal_T3', 'ANT')",15,30,3075,525423,3225,2600,German
"('ANT.El Cabuyal_T3', 'ANT')",15,30,626,525423,3225,2600,German
"('ANT.El Cabuyal_M1', 'ANT')",15,30,3075,525423,626,1900,German
"('ANT.El Cabuyal_M1', 'ANT')",15,30,3225,525423,626,1900,German
"('ANT.El Cabuyal_M2', 'ANT')",15,30,3075,525423,626,1900,German
"('ANT.El Cabuyal_M2', 'ANT')",15,30,3225,525423,626,1900,German
"('ANT.El Cabuyal_M3', 'ANT')",15,30,3075,525423,626,1900,German
"('ANT.El Cabuyal_M3', 'ANT')",15,30,3225,525423,626,1900,German
"('MED.CC Tesoro_M2', 'MED')",15,30,3075,525475,626,1900,Jhonattan
"('MED.CC Tesoro_M2', 'MED')",15,30,3225,525475,626,1900,Jhonattan
"('MED.CC Tesoro_M4', 'MED')",15,30,3075,525475,626,1900,Jhonattan
"('MED.CC Tesoro_M4', 'MED')",15,30,3225,525475,626,1900,Jhonattan
"('MED.El Compromiso_M1', 'MED')",15,65,3100,525271,626,1900,German
"('MED.El Compromiso_M2', 'MED')",15,65,3100,525271,626,1900,German
"('MED.IBM_L1', 'MED')",15,30,3225,524496,3075,2600,Jhonattan
"('MED.IBM_L1', 'MED')",15,30,626,524496,3075,2600,Jhonattan
"('MED.IBM_L2', 'MED')",15,30,3225,524496,3075,2600,Jhonattan
"('MED.IBM_L2', 'MED')",15,30,626,524496,3075,2600,Jhonattan
"('MED.IBM_L3', 'MED')",15,30,3225,524496,3075,2600,Jhonattan
"('MED.IBM_L3', 'MED')",15,30,626,524496,3075,2600,Jhonattan
"('MED.IBM_T1', 'MED')",15,30,3075,524496,3225,2600,Jhonattan
"('MED.IBM_T1', 'MED')",15,30,626,524496,3225,2600,Jhonattan
"('MED.IBM_T2', 'MED')",15,30,3075,524496,3225,2600,Jhonattan
"('MED.IBM_T2', 'MED')",15,30,626,524496,3225,2600,Jhonattan
"('MED.IBM_T3', 'MED')",15,30,3075,524496,3225,2600,Jhonattan
"('MED.IBM_T3', 'MED')",15,30,626,524496,3225,2600,Jhonattan
"('MED.IBM_M1', 'MED')",15,30,3075,524496,626,1900,Jhonattan
"('MED.IBM_M1', 'MED')",15,30,3225,524496,626,1900,Jhonattan
"('MED.IBM_M2', 'MED')",15,30,3075,524496,626,1900,Jhonattan
"('MED.IBM_M2', 'MED')",15,30,3225,524496,626,1900,Jhonattan
"('MED.IBM_M3', 'MED')",15,30,3075,524496,626,1900,Jhonattan
"('MED.IBM_M3', 'MED')",15,30,3225,524496,626,1900,Jhonattan
"('MED.IBM_M5', 'MED')",15,30,3075,524496,626,1900,Jhonattan
"('MED.IBM_M5', 'MED')",15,30,3225,524496,626,1900,Jhonattan
"('MED.Jardin Botanico_M4', 'MED')",15,30,3075,525269,626,1900,German
"('MED.Jardin Botanico_M4', 'MED')",15,30,3225,525269,626,1900,German
"('ANT.Santa Ines_M1', 'ANT')",15,65,3100,525771,626,1900,Luis
"('ANT.Santa Ines_M2', 'ANT')",15,65,3100,525771,626,1900,Luis
"('MED.Plaza Mayor Norte_L1', 'MED')",15,30,3225,525649,3075,2600,Luis
"('MED.Plaza Mayor Norte_L1', 'MED')",15,30,626,525649,3075,2600,Luis
"('MED.Plaza Mayor Norte_L2', 'MED')",15,30,3225,525649,3075,2600,Luis
"('MED.Plaza Mayor Norte_L2', 'MED')",15,30,626,525649,3075,2600,Luis
"('MED.Plaza Mayor Norte_L3', 'MED')",15,30,3225,525649,3075,2600,Luis
"('MED.Plaza Mayor Norte_L3', 'MED')",15,30,626,525649,3075,2600,Luis
"('MED.Plaza Mayor Norte_T1', 'MED')",15,30,3075,525649,3225,2600,Luis
"('MED.Plaza Mayor Norte_T1', 'MED')",15,30,626,525649,3225,2600,Luis
"('MED.Plaza Mayor Norte_T2', 'MED')",15,30,3075,525649,3225,2600,Luis
"('MED.Plaza Mayor Norte_T2', 'MED')",15,30,626,525649,3225,2600,Luis
"('MED.Plaza Mayor Norte_T3', 'MED')",15,30,3075,525649,3225,2600,Luis
"('MED.Plaza Mayor Norte_T3', 'MED')",15,30,626,525649,3225,2600,Luis
"('MED.Plaza Mayor Norte_M1', 'MED')",15,30,3075,525649,626,1900,Luis
"('MED.Plaza Mayor Norte_M1', 'MED')",15,30,3225,525649,626,1900,Luis
"('MED.Plaza Mayor Norte_M2', 'MED')",15,30,3075,525649,626,1900,Luis
"('MED.Plaza Mayor Norte_M2', 'MED')",15,30,3225,525649,626,1900,Luis
"('MED.Plaza Mayor Norte_M3', 'MED')",15,30,3075,525649,626,1900,Luis
"('MED.Plaza Mayor Norte_M3', 'MED')",15,30,3225,525649,626,1900,Luis
"('ANT.Cisneros-2_L2', 'ANT')",15,30,3225,525766,3075,2600,Luis
"('ANT.Cisneros-2_L2', 'ANT')",15,30,626,525766,3075,2600,Luis
"('ANT.Cisneros-2_T2', 'ANT')",15,30,3075,525766,3225,2600,Luis
"('ANT.Cisneros-2_T2', 'ANT')",15,30,626,525766,3225,2600,Luis
"('ANT.Cisneros-2_M1', 'ANT')",15,30,3075,525766,626,1900,Luis
"('ANT.Cisneros-2_M1', 'ANT')",15,30,3225,525766,626,1900,Luis
"('ANT.Cisneros-2_M2', 'ANT')",15,30,3075,525766,626,1900,Luis
"('ANT.Cisneros-2_M2', 'ANT')",15,30,3225,525766,626,1900,Luis
"('ANT.Cisneros-2_M3', 'ANT')",15,30,3075,525766,626,1900,Luis
"('ANT.Cisneros-2_M3', 'ANT')",15,30,3225,525766,626,1900,Luis
"('ANT.Cocorna_M1', 'ANT')",15,65,3100,525551,626,1900,Luis
"('ANT.Rionegro Base Aerea_M1', 'ANT')",15,30,3075,525723,626,1900,Camilo
"('ANT.Rionegro Base Aerea_M1', 'ANT')",15,30,3225,525723,626,1900,Camilo
"('ANT.Rionegro Base Aerea_M2', 'ANT')",15,30,3075,525723,626,1900,Camilo
"('ANT.Rionegro Base Aerea_M2', 'ANT')",15,30,3225,525723,626,1900,Camilo
"('ANT.Rionegro Base Aerea_M3', 'ANT')",15,30,3075,525723,626,1900,Camilo
"('ANT.Rionegro Base Aerea_M3', 'ANT')",15,30,3225,525723,626,1900,Camilo
"('ANT.Ebejico_M1', 'ANT')",15,65,3100,525773,626,1900,Luis
"('ANT.Ebejico_M2', 'ANT')",15,65,3100,525773,626,1900,Luis
"('ANT.Fredonia-1_M3', 'ANT')",15,65,3100,526266,626,1900,Luis
"('ANT.Parque de Guarne-2_M1', 'ANT')",15,65,3100,525814,626,1900,Camilo
"('ANT.Parque de Guarne-2_M2', 'ANT')",15,65,3100,525814,626,1900,Camilo
"('ANT.Parque de Guarne-2_M3', 'ANT')",15,65,3100,525814,626,1900,Camilo
"('ANT.Apartado_M1', 'ANT')",15,30,3075,526276,626,1900,Camilo
"('ANT.Apartado_M1', 'ANT')",15,30,3225,526276,626,1900,Camilo
"('ANT.Apartado_M2', 'ANT')",15,30,3075,526276,626,1900,Camilo
"('ANT.Apartado_M2', 'ANT')",15,30,3225,526276,626,1900,Camilo
"('ANT.Apartado_M3', 'ANT')",15,30,3075,526276,626,1900,Camilo
"('ANT.Apartado_M3', 'ANT')",15,30,3225,526276,626,1900,Camilo
"('ANT.Apartado_M4', 'ANT')",15,30,3075,526276,626,1900,Camilo
"('ANT.Apartado_M4', 'ANT')",15,30,3225,526276,626,1900,Camilo
"('MED.Laureles-2_L1', 'MED')",15,30,3225,525615,3075,2600,Jhonattan
"('MED.Laureles-2_L1', 'MED')",15,30,626,525615,3075,2600,Jhonattan
"('MED.Laureles-2_L2', 'MED')",15,30,3225,525615,3075,2600,Jhonattan
"('MED.Laureles-2_L2', 'MED')",15,30,626,525615,3075,2600,Jhonattan
"('MED.Laureles-2_L3', 'MED')",15,30,3225,525615,3075,2600,Jhonattan
"('MED.Laureles-2_L3', 'MED')",15,30,626,525615,3075,2600,Jhonattan
"('MED.Laureles-2_T1', 'MED')",15,30,3075,525615,3225,2600,Jhonattan
"('MED.Laureles-2_T1', 'MED')",15,30,626,525615,3225,2600,Jhonattan
"('MED.Laureles-2_T2', 'MED')",15,30,3075,525615,3225,2600,Jhonattan
"('MED.Laureles-2_T2', 'MED')",15,30,626,525615,3225,2600,Jhonattan
"('MED.Laureles-2_T3', 'MED')",15,30,3075,525615,3225,2600,Jhonattan
"('MED.Laureles-2_T3', 'MED')",15,30,626,525615,3225,2600,Jhonattan
"('MED.Laureles-2_M1', 'MED')",15,30,3075,525615,626,1900,Jhonattan
"('MED.Laureles-2_M1', 'MED')",15,30,3225,525615,626,1900,Jhonattan
"('MED.Laureles-2_M2', 'MED')",15,30,3075,525615,626,1900,Jhonattan
"('MED.Laureles-2_M2', 'MED')",15,30,3225,525615,626,1900,Jhonattan
"('MED.Laureles-2_M3', 'MED')",15,30,3075,525615,626,1900,Jhonattan
"('MED.Laureles-2_M3', 'MED')",15,30,3225,525615,626,1900,Jhonattan
"('ANT.Amalfi_L1', 'ANT')",15,30,3225,525738,3075,2600,Luis
"('ANT.Amalfi_L1', 'ANT')",15,30,626,525738,3075,2600,Luis
"('ANT.Amalfi_T1', 'ANT')",10,73,3075,525738,3225,2600,Luis
"('ANT.Amalfi_T1', 'ANT')",15,73,651,525738,3225,2600,Luis
"('ANT.Amalfi_T1', 'ANT')",20,73,626,525738,3225,2600,Luis
"('ANT.Amalfi_M1', 'ANT')",15,65,3100,525738,626,1900,Luis
"('ANT.Amalfi_M1', 'ANT')",15,30,651,525738,626,1900,Luis
"('ANT.Amalfi_M2', 'ANT')",15,65,3100,525738,626,1900,Luis
"('ANT.Amalfi_M2', 'ANT')",15,30,651,525738,626,1900,Luis
"('ANT.Amalfi_M3', 'ANT')",15,65,3100,525738,626,1900,Luis
"('ANT.Amalfi_M3', 'ANT')",15,30,651,525738,626,1900,Luis
"('MED.Envigado Pio XII_L1', 'MED')",15,30,3225,525637,3075,2600,Juan Carlos
"('MED.Envigado Pio XII_L1', 'MED')",15,30,626,525637,3075,2600,Juan Carlos
"('MED.Envigado Pio XII_T1', 'MED')",15,30,3075,525637,3225,2600,Juan Carlos
"('MED.Envigado Pio XII_T1', 'MED')",15,30,626,525637,3225,2600,Juan Carlos
"('MED.Envigado Pio XII_M1', 'MED')",15,30,3075,525637,626,1900,Juan Carlos
"('MED.Envigado Pio XII_M1', 'MED')",15,30,3225,525637,626,1900,Juan Carlos
"('MED.Envigado Pio XII_M2', 'MED')",15,30,3075,525637,626,1900,Juan Carlos
"('MED.Envigado Pio XII_M2', 'MED')",15,30,3225,525637,626,1900,Juan Carlos
"('MED.Envigado Pio XII_M3', 'MED')",15,30,3075,525637,626,1900,Juan Carlos
"('MED.Envigado Pio XII_M3', 'MED')",15,30,3225,525637,626,1900,Juan Carlos
"('MED.Sucre_M2', 'MED')",15,65,3100,525711,626,1900,Luis
"('MED.Sucre_M3', 'MED')",15,65,3100,525711,626,1900,Luis
"('MED.IND Coltabaco:H1_M1', 'MED')",15,65,3100,525736,626,1900,Jhonattan
"('ANT.Santa Barbara-2_M1', 'ANT')",15,65,3100,526270,626,1900,Luis
"('ANT.Santa Barbara-2_M2', 'ANT')",15,65,3100,526270,626,1900,Luis
"('ANT.Santa Barbara-2_M3', 'ANT')",15,65,3100,526270,626,1900,Luis
"('MED.IND Contegral_M1', 'MED')",15,65,3100,525857,626,1900,Juan Carlos
"('ANT.Bolombolo Parque_L1', 'ANT')",15,30,3225,525700,3075,2600,Luis
"('ANT.Bolombolo Parque_L1', 'ANT')",15,30,626,525700,3075,2600,Luis
"('ANT.Bolombolo Parque_L2', 'ANT')",15,30,3225,525700,3075,2600,Luis
"('ANT.Bolombolo Parque_L2', 'ANT')",15,30,626,525700,3075,2600,Luis
"('ANT.Bolombolo Parque_T1', 'ANT')",15,30,3075,525700,3225,2600,Luis
"('ANT.Bolombolo Parque_T1', 'ANT')",15,30,626,525700,3225,2600,Luis
"('ANT.Bolombolo Parque_T2', 'ANT')",15,30,3075,525700,3225,2600,Luis
"('ANT.Bolombolo Parque_T2', 'ANT')",15,30,626,525700,3225,2600,Luis
"('ANT.Bolombolo Parque_M1', 'ANT')",15,30,3075,525700,626,1900,Luis
"('ANT.Bolombolo Parque_M1', 'ANT')",15,30,3225,525700,626,1900,Luis
"('MED.Bolivar_L1', 'MED')",15,30,3225,525639,3075,2600,Luis
"('MED.Bolivar_L1', 'MED')",15,30,626,525639,3075,2600,Luis
"('MED.Bolivar_L2', 'MED')",15,30,3225,525639,3075,2600,Luis
"('MED.Bolivar_L2', 'MED')",15,30,626,525639,3075,2600,Luis
"('MED.Bolivar_T1', 'MED')",15,30,3075,525639,3225,2600,Luis
"('MED.Bolivar_T1', 'MED')",15,30,626,525639,3225,2600,Luis
"('MED.Bolivar_T2', 'MED')",15,30,3075,525639,3225,2600,Luis
"('MED.Bolivar_T2', 'MED')",15,30,626,525639,3225,2600,Luis
"('MED.Bolivar_M1', 'MED')",15,30,3075,525639,626,1900,Luis
"('MED.Bolivar_M1', 'MED')",15,30,3225,525639,626,1900,Luis
"('MED.Bolivar_M2', 'MED')",15,30,3075,525639,626,1900,Luis
"('MED.Bolivar_M2', 'MED')",15,30,3225,525639,626,1900,Luis
"('MED.Bolivar_M3', 'MED')",15,30,3075,525639,626,1900,Luis
"('MED.Bolivar_M3', 'MED')",15,30,3225,525639,626,1900,Luis
"('MED.Carulla Palmas_L2', 'MED')",15,30,3225,525643,3075,2600,Jhonattan
"('MED.Carulla Palmas_L2', 'MED')",15,30,626,525643,3075,2600,Jhonattan
"('MED.Carulla Palmas_L3', 'MED')",15,30,3225,525643,3075,2600,Jhonattan
"('MED.Carulla Palmas_L3', 'MED')",15,30,626,525643,3075,2600,Jhonattan
"('MED.Carulla Palmas_T2', 'MED')",15,30,3075,525643,3225,2600,Jhonattan
"('MED.Carulla Palmas_T2', 'MED')",15,30,626,525643,3225,2600,Jhonattan
"('MED.Carulla Palmas_T3', 'MED')",15,30,3075,525643,3225,2600,Jhonattan
"('MED.Carulla Palmas_T3', 'MED')",15,30,626,525643,3225,2600,Jhonattan
"('MED.Carulla Palmas_M2', 'MED')",15,30,3075,525643,626,1900,Jhonattan
"('MED.Carulla Palmas_M2', 'MED')",15,30,3225,525643,626,1900,Jhonattan
"('MED.Carulla Palmas_M3', 'MED')",15,30,3075,525643,626,1900,Jhonattan
"('MED.Carulla Palmas_M3', 'MED')",15,30,3225,525643,626,1900,Jhonattan
"('ANT.Frontino_M1', 'ANT')",15,65,3100,525748,626,1900,Luis
"('ANT.Frontino_M2', 'ANT')",15,65,3100,525748,626,1900,Luis
"('ANT.Frontino_M3', 'ANT')",15,65,3100,525748,626,1900,Luis
"('ANT.Acuario_M1', 'ANT')",15,65,3100,525759,626,1900,Camilo
"('ANT.Acuario_M2', 'ANT')",15,65,3100,525759,626,1900,Camilo
"('ANT.Acuario_M3', 'ANT')",15,65,3100,525759,626,1900,Camilo
"('ANT.Belmira_M1', 'ANT')",15,65,3100,526263,651,1900,Luis
"('ANT.Belmira_M2', 'ANT')",15,65,3100,526263,651,1900,Luis
"('ANT.S Pedro de Uraba_M1', 'ANT')",15,65,3100,525553,626,1900,Luis
"('ANT.S Pedro de Uraba_M2', 'ANT')",15,65,3100,525553,626,1900,Luis
"('ANT.S Pedro de Uraba_M3', 'ANT')",15,65,3100,525553,626,1900,Luis
"('ANT.S Pedro de Uraba_M5', 'ANT')",15,65,3100,525553,626,1900,Luis
"('MED.Chagualo_L1', 'MED')",15,30,3225,525636,3075,2600,Luis
"('MED.Chagualo_L1', 'MED')",15,30,626,525636,3075,2600,Luis
"('MED.Chagualo_L2', 'MED')",15,30,3225,525636,3075,2600,Luis
"('MED.Chagualo_L2', 'MED')",15,30,626,525636,3075,2600,Luis
"('MED.Chagualo_T1', 'MED')",15,30,3075,525636,3225,2600,Luis
"('MED.Chagualo_T1', 'MED')",15,30,626,525636,3225,2600,Luis
"('MED.Chagualo_T2', 'MED')",15,30,3075,525636,3225,2600,Luis
"('MED.Chagualo_T2', 'MED')",15,30,626,525636,3225,2600,Luis
"('MED.Chagualo_M1', 'MED')",15,30,3075,525636,626,1900,Luis
"('MED.Chagualo_M1', 'MED')",15,30,3225,525636,626,1900,Luis
"('MED.Chagualo_M2', 'MED')",15,30,3075,525636,626,1900,Luis
"('MED.Chagualo_M2', 'MED')",15,30,3225,525636,626,1900,Luis
"('ANT.Santa Rita (Ituango)_M2', 'ANT')",15,65,3100,525641,626,1900,Luis
"('ANT.Calderas_M2', 'ANT')",15,65,3100,525560,626,1900,Luis
"('ANT.Calderas_M3', 'ANT')",15,65,3100,525560,626,1900,Luis
"('ANT.Mutata_L1', 'ANT')",15,30,3225,525681,3075,2600,Luis
"('ANT.Mutata_L1', 'ANT')",15,30,626,525681,3075,2600,Luis
"('ANT.Mutata_T1', 'ANT')",15,30,3075,525681,3225,2600,Luis
"('ANT.Mutata_T1', 'ANT')",15,30,626,525681,3225,2600,Luis
"('ANT.Mutata_M1', 'ANT')",15,30,3075,525681,626,1900,Luis
"('ANT.Mutata_M1', 'ANT')",15,30,3225,525681,626,1900,Luis
"('ANT.Mutata_M2', 'ANT')",15,30,3075,525681,626,1900,Luis
"('ANT.Mutata_M2', 'ANT')",15,30,3225,525681,626,1900,Luis
"('ANT.Peaje Amaga_M1', 'ANT')",15,65,3100,525806,626,1900,Juan Carlos
"('ANT.Peaje Amaga_M3', 'ANT')",15,65,3100,525806,626,1900,Juan Carlos
"('ANT.Zungo-2_L1', 'ANT')",15,30,3225,525755,3075,2600,Camilo
"('ANT.Zungo-2_L1', 'ANT')",15,30,626,525755,3075,2600,Camilo
"('ANT.Zungo-2_L2', 'ANT')",15,30,3225,525755,3075,2600,Camilo
"('ANT.Zungo-2_L2', 'ANT')",15,30,626,525755,3075,2600,Camilo
"('ANT.Zungo-2_L3', 'ANT')",15,30,3225,525755,3075,2600,Camilo
"('ANT.Zungo-2_L3', 'ANT')",15,30,626,525755,3075,2600,Camilo
"('ANT.Zungo-2_T1', 'ANT')",10,73,3075,525755,3225,2600,Camilo
"('ANT.Zungo-2_T1', 'ANT')",15,73,651,525755,3225,2600,Camilo
"('ANT.Zungo-2_T1', 'ANT')",20,73,626,525755,3225,2600,Camilo
"('ANT.Zungo-2_T2', 'ANT')",10,73,3075,525755,3225,2600,Camilo
"('ANT.Zungo-2_T2', 'ANT')",15,73,651,525755,3225,2600,Camilo
"('ANT.Zungo-2_T2', 'ANT')",20,73,626,525755,3225,2600,Camilo
"('ANT.Zungo-2_T3', 'ANT')",10,73,3075,525755,3225,2600,Camilo
"('ANT.Zungo-2_T3', 'ANT')",15,73,651,525755,3225,2600,Camilo
"('ANT.Zungo-2_T3', 'ANT')",20,73,626,525755,3225,2600,Camilo
